AIRLINE,FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,CANCELLED
B6,FLL,JFK,0.61,,,,,20,11,30.3,1025.9,0.6,10,0.61,0.73,0.72,171,164,-3,-10,0,0,0,0,0,0
B6,SYR,JFK,0.61,,,,,20,11,30.3,1025.9,0.6,10,0.62,0.67,0.66,78,62,10,-6,0,0,0,0,0,0
AA,JFK,LAX,0.61,,,,,20,11,30.3,1025.9,0.6,10,0.61,0.77,0.73,399,352,-8,-55,0,0,0,0,0,0
AA,BOS,JFK,0.61,,,,,20,11,30.3,1025.9,0.6,10,0.61,0.67,0.67,83,83,-9,-9,0,0,0,0,0,0
B6,PBI,JFK,0.62,,,,,20,11,30.3,1025.9,0.6,10,0.74,0.73,0.85,164,163,179,178,0,0,178,0,0,0
MQ,BWI,JFK,0.62,,,,,20,11,30.3,1025.9,0.6,10,0.61,0.67,0.66,75,64,-9,-20,0,0,0,0,0,0
DL,STT,JFK,0.62,,,,,10,10,30.29,1025.7,0.6,10,0.61,0.75,0.75,253,255,-6,-4,0,0,0,0,0,0
MQ,RDU,JFK,0.62,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.69,0.71,96,86,47,37,0,0,13,24,0,0
B6,JFK,MSY,0.62,,,,,10,10,30.29,1025.7,0.6,10,0.63,0.73,0.73,221,198,11,-12,0,0,0,0,0,0
AA,JFK,MCO,0.62,,,,,10,10,30.29,1025.7,0.6,10,0.62,0.75,0.74,183,175,-4,-12,0,0,0,0,0,0
B6,JFK,JAX,0.62,,,,,10,10,30.29,1025.7,0.6,10,0.62,0.74,0.74,168,163,0,-5,0,0,0,0,0,0
MQ,JFK,RDU,0.62,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.70,0.74,115,127,40,52,12,0,4,36,0,0
DL,SJU,JFK,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.62,0.76,0.73,249,220,-4,-33,0,0,0,0,0,0
AA,SFO,JFK,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.85,0.98,0.20,322,328,322,328,6,0,281,41,0,0
DL,FLL,JFK,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.63,0.75,0.75,178,179,-2,-1,0,0,0,0,0,0
B6,BUF,JFK,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.62,0.69,0.68,88,79,-8,-17,0,0,0,0,0,0
AA,MIA,JFK,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.66,0.76,0.78,179,175,34,30,0,0,0,0,30,0
MQ,JFK,CVG,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.64,0.73,0.72,145,117,16,-12,0,0,0,0,0,0
MQ,JFK,CLE,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.63,0.72,0.71,123,103,4,-16,0,0,0,0,0,0
MQ,DCA,JFK,0.63,,,,,10,10,30.29,1025.7,0.6,10,0.63,0.69,0.70,79,94,-4,11,0,0,0,0,0,0
B6,PWM,JFK,0.64,,,,,10,10,30.29,1025.7,0.6,10,0.63,0.69,0.70,81,97,-9,7,0,0,0,0,0,0
B6,JFK,SJU,0.64,,,,,10,10,30.29,1025.7,0.6,10,0.66,0.85,0.87,239,242,28,31,3,0,28,0,0,0
DL,ATL,JFK,0.64,,,,,10,10,30.29,1025.7,0.6,10,0.64,0.74,0.73,140,136,0,-4,0,0,0,0,0,0
AA,LAX,JFK,0.64,,,,,10,10,30.29,1025.7,0.6,10,0.64,0.99,0.99,322,324,-7,-5,0,0,0,0,0,0
DL,JFK,LAX,0.64,,,,,10,10,30.29,1025.7,0.6,10,0.64,0.80,0.77,400,367,-3,-36,0,0,0,0,0,0
UA,JFK,SFO,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.80,0.77,400,359,0,-41,0,0,0,0,0,0
AA,JFK,SFO,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.80,0.79,404,382,7,-15,0,0,0,0,0,0
B6,JFK,MCO,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.78,0.77,186,172,9,-5,0,0,0,0,0,0
DL,JFK,ATL,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.66,0.76,0.76,164,147,16,-1,0,0,0,0,0,0
DL,JFK,BOS,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.64,0.70,0.70,83,76,-3,-10,0,0,0,0,0,0
MQ,JFK,IND,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.64,0.75,0.73,154,136,-13,-31,0,0,0,0,0,0
MQ,JFK,ORF,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.68,0.71,0.74,95,78,52,35,0,0,0,35,0,0
MQ,JFK,CMH,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.73,0.72,120,99,3,-18,0,0,0,0,0,0
VX,LAS,JFK,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.98,0.97,290,284,-2,-8,0,0,0,0,0,0
B6,FLL,JFK,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.65,0.77,0.76,170,158,-4,-16,0,0,0,0,0,0
B6,JFK,RSW,0.65,,,,,10,10,30.29,1025.7,0.6,10,0.68,0.79,0.81,204,181,39,16,0,0,14,2,0,0
B6,JFK,FLL,0.66,,,,,10,10,30.29,1025.7,0.6,10,0.66,0.80,0.78,199,181,-3,-21,0,0,0,0,0,0
DL,RSW,JFK,0.66,,,,,10,10,30.29,1025.7,0.6,10,0.66,0.78,0.77,176,167,-3,-12,0,0,0,0,0,0
B6,LAX,JFK,0.66,,,,,10,10,30.29,1025.7,0.6,10,0.70,1.00,0.05,309,316,64,71,7,0,64,0,0,0
B6,JFK,LAX,0.66,,,,,10,7,30.28,1025.3,0,10,0.68,0.81,0.79,385,331,26,-28,0,0,0,0,0,0
B6,SJU,JFK,0.66,,,,,10,7,30.28,1025.3,0,10,0.67,0.79,0.78,247,222,12,-13,0,0,0,0,0,0
DL,JFK,LAS,0.66,,,,,10,7,30.28,1025.3,0,10,0.66,0.79,0.76,367,327,-3,-43,0,0,0,0,0,0
DL,JFK,SLC,0.67,,,,,10,7,30.28,1025.3,0,10,0.67,0.81,0.79,329,299,0,-30,0,0,0,0,0,0
VX,LAX,JFK,0.67,,,,,10,7,30.28,1025.3,0,10,0.68,1.00,0.02,299,309,18,28,0,0,5,13,10,0
AA,JFK,SJU,0.67,,,,,10,7,30.28,1025.3,0,10,0.67,0.87,0.87,235,237,0,2,0,0,0,0,0,0
AA,JFK,DCA,0.67,,,,,10,7,30.28,1025.3,0,10,0.67,0.72,0.72,81,75,-2,-8,0,0,0,0,0,0
AA,JFK,BOS,0.67,,,,,10,7,30.28,1025.3,0,10,0.66,0.72,0.71,75,68,-5,-12,0,0,0,0,0,0
DL,JFK,SEA,0.67,,,,,10,7,30.28,1025.3,0,10,0.67,0.81,0.78,385,345,-1,-41,0,0,0,0,0,0
DL,JFK,MSP,0.67,,,,,10,7,30.28,1025.3,0,10,0.67,0.77,0.75,206,176,-1,-31,0,0,0,0,0,0
DL,JFK,FLL,0.67,,,,,10,7,30.28,1025.3,0,10,0.67,0.81,0.78,202,171,-1,-32,0,0,0,0,0,0
DL,LAX,JFK,0.67,,,,,10,7,30.28,1025.3,0,10,0.66,0.01,0.00,316,310,-6,-12,0,0,0,0,0,0
AA,JFK,DFW,0.68,,,,,10,7,30.28,1025.3,0,10,0.68,0.81,0.80,256,232,-2,-26,0,0,0,0,0,0
B6,JFK,PBI,0.68,,,,,10,7,30.28,1025.3,0,10,0.70,0.81,0.81,185,159,35,9,0,0,0,0,0,0
B6,TPA,JFK,0.68,,,,,10,7,30.28,1025.3,0,10,0.69,0.79,0.79,156,141,16,1,0,0,0,0,0,0
UA,LAX,JFK,0.68,,,,,10,7,30.28,1025.3,0,10,0.68,0.03,0.02,317,309,0,-8,0,0,0,0,0,0
HA,HNL,JFK,0.68,,,,,10,7,30.28,1025.3,0,10,0.70,0.29,0.30,570,564,23,17,0,0,0,17,0,0
MQ,JFK,BWI,0.69,,,,,10,7,30.28,1025.3,0,10,0.71,0.73,0.75,69,57,38,26,0,0,0,26,0,0
US,PHX,JFK,0.69,,,,,10,7,30.28,1025.3,0,10,0.69,0.96,0.96,279,267,3,-9,0,0,0,0,0,0
VX,JFK,SFO,0.69,,,,,10,7,30.28,1025.3,0,10,0.69,0.84,0.81,405,364,-3,-44,0,0,0,0,0,0
AA,JFK,LAX,0.69,,,,,10,7,30.28,1025.3,0,10,0.68,0.84,0.81,397,355,-5,-47,0,0,0,0,0,0
B6,JFK,BUF,0.69,,,,,10,7,30.28,1025.3,0,10,0.68,0.75,0.74,89,74,-4,-19,0,0,0,0,0,0
DL,JFK,SFO,0.69,,,,,10,7,30.28,1025.3,0,10,0.70,0.84,0.83,406,367,18,-21,0,0,0,0,0,0
B6,JFK,SFO,0.69,,,,,10,7,30.28,1025.3,0,10,0.72,0.84,0.85,400,361,45,6,0,0,0,0,0,0
B6,ROC,JFK,0.69,,,,,10,7,30.28,1025.3,0,10,0.68,0.75,0.73,85,72,-11,-24,0,0,0,0,0,0
B6,JFK,BTV,0.69,,,,,10,7,30.28,1025.3,0,10,0.69,0.75,0.73,81,62,-2,-21,0,0,0,0,0,0
B6,MCO,JFK,0.69,,,,,10,7,30.28,1025.3,0,10,0.69,0.80,0.79,156,145,-1,-12,0,0,0,0,0,0
B6,JFK,BOS,0.70,,,,,10,7,30.28,1025.3,0,10,0.70,0.75,0.73,74,56,-4,-22,0,0,0,0,0,0
UA,SFO,JFK,0.70,,,,,10,7,30.28,1025.3,0,10,0.70,0.05,0.04,328,315,3,-10,0,0,0,0,0,0
AA,LAX,JFK,0.70,,,,,10,7,30.28,1025.3,0,10,0.70,0.05,0.05,318,320,-3,-1,0,0,0,0,0,0
VX,JFK,LAX,0.70,,,,,20,11,30.27,1024.9,-0.6,10,0.70,0.85,0.81,390,334,-8,-64,0,0,0,0,0,0
MQ,JFK,BNA,0.70,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.77,0.79,156,137,42,23,0,0,23,0,0,0
US,JFK,CLT,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.80,0.78,132,113,-1,-20,0,0,0,0,0,0
B6,PBI,JFK,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.82,0.83,165,149,27,11,0,0,0,0,0,0
AA,JFK,AUS,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.85,0.84,265,248,2,-15,0,0,0,0,0,0
AA,JFK,MIA,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.85,0.85,198,179,25,6,0,0,0,0,0,0
DL,MIA,JFK,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.70,0.83,0.83,181,186,-6,-1,0,0,0,0,0,0
DL,JFK,LAX,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.86,0.83,400,362,-1,-39,0,0,0,0,0,0
DL,JFK,BOS,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.76,0.77,77,93,0,16,16,0,0,0,0,0
DL,TPA,JFK,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.70,0.82,0.82,167,160,-5,-12,0,0,0,0,0,0
DL,MCO,JFK,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.82,0.81,155,143,-3,-15,0,0,0,0,0,0
DL,JFK,LAS,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.70,0.83,0.80,361,320,-6,-47,0,0,0,0,0,0
UA,JFK,LAX,0.71,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.86,0.82,385,346,-10,-49,0,0,0,0,0,0
AA,JFK,ORD,0.72,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.80,0.77,176,146,-7,-37,0,0,0,0,0,0
B6,CHS,JFK,0.72,,,,,20,11,30.27,1024.9,-0.6,10,0.71,0.79,0.78,110,108,-10,-12,0,0,0,0,0,0
B6,JFK,CLT,0.72,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.80,0.80,124,108,16,0,0,0,0,0,0,0
AA,JFK,SAN,0.72,,,,,20,11,30.27,1024.9,-0.6,10,0.72,0.86,0.84,380,346,1,-33,0,0,0,0,0,0
B6,BOS,JFK,0.72,,,,,20,11,30.27,1024.9,-0.6,10,0.72,0.78,0.77,83,77,-2,-8,0,0,0,0,0,0
DL,SLC,JFK,0.72,,,,,20,11,30.27,1024.9,-0.6,10,0.72,0.99,0.98,263,256,-4,-11,0,0,0,0,0,0
MQ,RDU,JFK,0.72,,,,,20,11,30.27,1024.9,-0.6,10,0.76,0.80,0.83,107,95,57,45,0,0,5,40,0,0
B6,JFK,RDU,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.80,0.80,106,104,-2,-4,0,0,0,0,0,0
UA,JFK,SFO,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.88,0.87,400,369,8,-23,0,0,0,0,0,0
AA,JFK,LAS,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.85,0.84,356,342,-4,-18,0,0,0,0,0,0
B6,JFK,SEA,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.86,0.85,376,354,-1,-23,0,0,0,0,0,0
MQ,JFK,DCA,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.78,0.78,81,73,-1,-9,0,0,0,0,0,0
AA,JFK,LAX,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.88,0.85,394,348,0,-46,0,0,0,0,0,0
AA,JFK,EGE,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.85,0.83,292,270,-5,-27,0,0,0,0,0,0
B6,JFK,BUR,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.74,0.87,0.85,384,337,13,-34,0,0,0,0,0,0
DL,BOS,JFK,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.79,0.78,82,82,-5,-5,0,0,0,0,0,0
B6,JFK,FLL,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.74,0.86,0.85,194,167,14,-13,0,0,0,0,0,0
DL,JFK,ATL,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.75,0.85,0.86,168,154,29,15,0,0,15,0,0,0
DL,JFK,AUS,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.88,0.86,268,244,-2,-26,0,0,0,0,0,0
B6,MCO,JFK,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.84,0.83,156,144,1,-11,0,0,0,0,0,0
DL,MSY,JFK,0.73,,,,,20,11,30.27,1024.9,-0.6,10,0.73,0.90,0.89,182,162,-5,-25,0,0,0,0,0,0
DL,SJU,JFK,0.74,,,,,20,11,30.27,1024.9,-0.6,10,0.74,0.87,0.85,245,228,1,-16,0,0,0,0,0,0
AA,JFK,SFO,0.74,,,,,20,11,30.27,1024.9,-0.6,10,0.74,0.89,0.88,401,380,-4,-25,0,0,0,0,0,0
DL,ATL,JFK,0.74,,,,,20,11,30.27,1024.9,-0.6,10,0.74,0.84,0.83,141,133,-3,-11,0,0,0,0,0,0
B6,JFK,IAD,0.74,,,,,20,11,30.27,1024.9,-0.6,10,0.74,0.80,0.80,79,80,-5,-4,0,0,0,0,0,0
B6,SAV,JFK,0.75,,,,,30,11,30.27,1025,-0.6,10,0.74,0.83,0.81,120,102,-13,-31,0,0,0,0,0,0
B6,JFK,MCO,0.75,,,,,30,11,30.27,1025,-0.6,10,0.75,0.87,0.86,178,162,0,-16,0,0,0,0,0,0
AA,BOS,JFK,0.75,,,,,30,11,30.27,1025,-0.6,10,0.74,0.81,0.81,85,94,-13,-4,0,0,0,0,0,0
AA,DCA,JFK,0.76,,,,,30,11,30.27,1025,-0.6,10,0.75,0.81,0.80,73,68,-8,-13,0,0,0,0,0,0
B6,MSY,JFK,0.76,,,,,30,11,30.27,1025,-0.6,10,0.76,0.92,0.91,165,160,-3,-8,0,0,0,0,0,0
DL,JFK,DEN,0.76,,,,,30,11,30.27,1025,-0.6,10,0.76,0.88,0.85,285,251,-5,-39,0,0,0,0,0,0
DL,JFK,SEA,0.76,,,,,30,11,30.27,1025,-0.6,10,0.76,0.90,0.87,387,343,0,-44,0,0,0,0,0,0
B6,FLL,JFK,0.76,,,,,30,11,30.27,1025,-0.6,10,0.76,0.88,0.88,168,164,1,-3,0,0,0,0,0,0
UA,JFK,SFO,0.77,,,,,30,11,30.27,1025,-0.6,10,0.76,0.91,0.89,388,367,-1,-22,0,0,0,0,0,0
DL,JFK,MCO,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.90,0.88,193,163,-2,-32,0,0,0,0,0,0
DL,JFK,MIA,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.91,0.88,208,167,-4,-45,0,0,0,0,0,0
US,JFK,CLT,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.86,0.85,129,115,-6,-20,0,0,0,0,0,0
DL,JFK,LAX,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.92,0.89,400,350,5,-45,0,0,0,0,0,0
DL,JFK,TPA,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.91,0.89,194,168,-4,-30,0,0,0,0,0,0
B6,BTV,JFK,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.83,0.82,87,77,-9,-19,0,0,0,0,0,0
B6,JFK,SLC,0.77,,,,,30,11,30.27,1025,-0.6,10,0.78,0.91,0.90,318,294,13,-11,0,0,0,0,0,0
AA,JFK,SEA,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.92,0.89,384,354,-5,-35,0,0,0,0,0,0
B6,JFK,LAX,0.77,,,,,30,11,30.27,1025,-0.6,10,0.77,0.92,0.89,383,348,-2,-37,0,0,0,0,0,0
B6,JFK,BUF,0.78,,,,,30,11,30.27,1025,-0.6,10,0.77,0.84,0.82,89,78,-8,-19,0,0,0,0,0,0
B6,ORD,JFK,0.78,,,,,30,11,30.27,1025,-0.6,10,0.77,0.91,0.90,128,126,-6,-8,0,0,0,0,0,0
B6,JFK,PBI,0.78,,,,,30,11,30.27,1025,-0.6,10,0.78,0.90,0.89,180,162,-4,-22,0,0,0,0,0,0
B6,BUF,JFK,0.78,,,,,30,11,30.27,1025,-0.6,10,0.77,0.84,0.83,92,83,-7,-16,0,0,0,0,0,0
DL,JFK,PDX,0.78,,,,,30,11,30.27,1025,-0.6,10,0.78,0.92,0.89,391,340,-4,-55,0,0,0,0,0,0
AA,JFK,LAX,0.78,,,,,30,11,30.27,1025,-0.6,10,0.78,0.92,0.89,386,348,-6,-44,0,0,0,0,0,0
AA,MIA,JFK,0.78,,,,,30,11,30.27,1025,-0.6,10,0.87,0.91,0.98,182,159,124,101,0,0,0,101,0,0
DL,JFK,SAN,0.78,,,,,30,11,30.27,1025,-0.6,10,0.78,0.92,0.90,384,350,0,-34,0,0,0,0,0,0
B6,JAX,JFK,0.78,,,,,30,11,30.27,1025,-0.6,10,0.78,0.88,0.87,133,138,-8,-3,0,0,0,0,0,0
VX,JFK,SFO,0.78,,,,,30,11,30.27,1025,-0.6,10,0.78,0.94,0.91,410,360,-4,-54,0,0,0,0,0,0
MQ,JFK,CMH,0.78,,,,,30,11,30.27,1025,-0.6,10,0.78,0.86,0.86,109,109,-1,-1,0,0,0,0,0,0
DL,JFK,SJU,0.79,,,,,40,8,30.27,1025.1,-0.6,10,0.79,0.99,0.01,236,244,9,17,8,0,9,0,0,0
AA,MCO,JFK,0.79,,,,,40,8,30.27,1025.1,-0.6,10,0.78,0.90,0.89,154,148,-7,-13,0,0,0,0,0,0
B6,JFK,PHX,0.79,,,,,40,8,30.27,1025.1,-0.6,10,0.79,0.95,0.92,347,311,-1,-37,0,0,0,0,0,0
B6,JFK,LAS,0.79,,,,,40,8,30.27,1025.1,-0.6,10,0.79,0.91,0.90,355,334,0,-21,0,0,0,0,0,0
DL,JFK,SFO,0.79,,,,,40,8,30.27,1025.1,-0.6,10,0.79,0.95,0.90,407,343,-2,-66,0,0,0,0,0,0
DL,JFK,FLL,0.79,,,,,40,8,30.27,1025.1,-0.6,10,0.79,0.93,0.91,203,166,-1,-38,0,0,0,0,0,0
AA,CLT,JFK,0.80,,,,,40,8,30.27,1025.1,-0.6,10,0.79,0.87,0.86,105,103,-5,-7,0,0,0,0,0,0
DL,JFK,SLC,0.80,,,,,40,8,30.27,1025.1,-0.6,10,0.80,0.94,0.92,331,297,1,-33,0,0,0,0,0,0
DL,BOS,JFK,0.80,,,,,40,8,30.27,1025.1,-0.6,10,0.81,0.85,0.87,85,82,20,17,0,0,0,7,10,0
B6,JFK,TPA,0.80,,,,,40,8,30.27,1025.1,-0.6,10,0.89,0.93,0.00,185,163,129,107,0,0,13,94,0,0
AA,JFK,MIA,0.80,,,,,40,8,30.27,1025.1,-0.6,10,0.83,0.94,0.96,197,181,42,26,0,0,14,12,0,0
DL,JFK,ATL,0.81,,,,,40,8,30.27,1025.1,-0.6,10,0.81,0.92,0.90,164,133,2,-29,0,0,0,0,0,0
B6,TPA,JFK,0.81,,,,,40,8,30.27,1025.1,-0.6,10,0.90,0.92,0.99,154,142,122,110,0,0,5,105,0,0
B6,JFK,ORD,0.81,,,,,40,8,30.27,1025.1,-0.6,10,0.81,0.89,0.87,168,148,-5,-25,0,0,0,0,0,0
B6,JFK,SJU,0.81,,,,,40,8,30.27,1025.1,-0.6,10,0.83,0.02,0.03,236,236,19,19,0,0,19,0,0,0
AA,ORD,JFK,0.82,,,,,40,8,30.27,1025.1,-0.6,10,0.83,0.95,0.95,132,113,15,-4,0,0,0,0,0,0
MQ,DCA,JFK,0.82,,,,,40,8,30.27,1025.1,-0.6,10,0.82,0.87,0.86,77,70,-1,-8,0,0,0,0,0,0
DL,JFK,DTW,0.82,,,,,40,8,30.27,1025.1,-0.6,10,0.81,0.91,0.90,140,121,-6,-25,0,0,0,0,0,0
AA,MIA,JFK,0.82,,,,,40,8,30.27,1025.1,-0.6,10,0.85,0.94,0.96,172,168,32,28,0,0,26,2,0,0
AA,JFK,LAX,0.82,,,,,40,8,30.27,1025.1,-0.6,10,0.96,0.97,0.08,393,357,198,162,0,0,68,94,0,0
B6,IAD,JFK,0.82,,,,,40,8,30.27,1025.1,-0.6,10,0.82,0.88,0.89,75,97,-3,19,19,0,0,0,0,0
B6,RDU,JFK,0.83,,,,,40,8,30.27,1025.1,-0.6,10,0.82,0.89,0.89,91,99,-10,-2,0,0,0,0,0,0
UA,JFK,LAX,0.83,,,,,40,8,30.27,1025.1,-0.6,10,0.87,0.96,0.98,376,345,60,29,0,0,20,9,0,0
B6,FLL,JFK,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.82,0.94,0.94,161,163,-9,-7,0,0,0,0,0,0
B6,CLT,JFK,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.83,0.90,0.90,102,100,-2,-4,0,0,0,0,0,0
B6,RSW,JFK,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.83,0.94,0.94,157,155,9,7,0,0,0,0,0,0
AA,JFK,SFO,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.83,0.98,0.96,400,374,-1,-27,0,0,0,0,0,0
B6,SJU,JFK,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.86,0.96,0.98,241,235,38,32,0,0,0,32,0,0
MQ,JFK,RDU,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.83,0.91,0.91,106,119,-1,12,0,0,0,0,0,0
B6,JFK,FLL,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.83,0.96,0.95,188,178,-5,-15,0,0,0,0,0,0
DL,JFK,BOS,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.83,0.89,0.88,82,71,-5,-16,0,0,0,0,0,0
VX,JFK,LAX,0.83,,,,,20,7,30.24,1024.1,-0.6,10,0.84,0.98,0.95,385,349,2,-34,0,0,0,0,0,0
DL,FLL,JFK,0.84,,,,,20,7,30.24,1024.1,-0.6,10,0.83,0.95,0.94,170,159,-12,-23,0,0,0,0,0,0
B6,BOS,JFK,0.84,,,,,20,7,30.24,1024.1,-0.6,10,0.84,0.90,0.90,73,82,0,9,0,0,0,0,0,0
AA,JFK,BOS,0.85,,,,,20,7,30.24,1024.1,-0.6,10,0.86,0.90,0.89,70,54,8,-8,0,0,0,0,0,0
B6,JFK,RSW,0.85,,,,,20,7,30.24,1024.1,-0.6,10,0.87,0.99,0.98,193,166,19,-8,0,0,0,0,0,0
B6,JFK,SFO,0.85,,,,,20,7,30.24,1024.1,-0.6,10,0.85,0.01,0.98,401,357,2,-42,0,0,0,0,0,0
DL,ATL,JFK,0.86,,,,,20,7,30.24,1024.1,-0.6,10,0.86,0.95,0.98,130,167,-1,36,36,0,0,0,0,0
B6,BUF,JFK,0.86,,,,,20,7,30.24,1024.1,-0.6,10,0.85,0.92,0.91,84,84,-13,-13,0,0,0,0,0,0
AA,JFK,LAX,0.87,,,,,30,7,30.24,1024,-0.6,10,0.89,0.02,0.00,393,347,25,-21,0,0,0,0,0,0
B6,JFK,BOS,0.87,,,,,30,7,30.24,1024,-0.6,10,0.87,0.92,0.91,69,62,-1,-8,0,0,0,0,0,0
B6,JFK,SJU,0.87,,,,,30,7,30.24,1024,-0.6,10,0.87,0.07,0.08,229,234,2,7,0,0,0,0,0,0
UA,SFO,JFK,0.88,,,,,30,7,30.24,1024,-0.6,10,0.87,0.23,0.23,326,328,-4,-2,0,0,0,0,0,0
B6,LAX,JFK,0.88,,,,,30,7,30.24,1024,-0.6,10,0.87,0.21,0.22,307,324,-7,10,0,0,0,0,0,0
B6,JFK,AUS,0.88,,,,,30,7,30.24,1024,-0.6,10,0.88,0.02,0.01,262,253,6,-3,0,0,0,0,0,0
AA,MIA,JFK,0.88,,,,,30,7,30.24,1024,-0.6,10,0.88,1.00,0.99,171,166,-5,-10,0,0,0,0,0,0
DL,JFK,LAX,0.88,,,,,30,7,30.24,1024,-0.6,10,0.88,0.03,0.99,395,332,-3,-66,0,0,0,0,0,0
B6,SJU,JFK,0.88,,,,,30,7,30.24,1024,-0.6,10,0.90,0.01,0.01,239,229,20,10,0,0,0,0,0,0
DL,SFO,JFK,0.89,,,,,30,7,30.24,1024,-0.6,10,0.89,0.23,0.24,314,324,4,14,0,0,0,0,0,0
B6,LAS,JFK,0.89,,,,,30,7,30.24,1024,-0.6,10,0.90,0.21,0.23,282,302,11,31,20,0,11,0,0,0
B6,MCO,JFK,0.89,,,,,30,7,30.24,1024,-0.6,10,0.88,0.99,0.98,143,140,-9,-12,0,0,0,0,0,0
B6,SFO,JFK,0.89,,,,,30,7,30.24,1024,-0.6,10,0.90,0.24,0.25,321,331,6,16,10,0,6,0,0,0
B6,JFK,LAS,0.90,,,,,30,7,30.24,1024,-0.6,10,0.90,0.01,1.00,349,323,2,-24,0,0,0,0,0,0
B6,SEA,JFK,0.90,,,,,30,7,30.24,1024,-0.6,10,0.89,0.24,0.22,301,299,-14,-16,0,0,0,0,0,0
B6,JFK,LAX,0.90,,,,,30,7,30.24,1024,-0.6,10,0.91,0.04,0.02,376,343,11,-22,0,0,0,0,0,0
DL,LAX,JFK,0.90,,,,,30,7,30.24,1024,-0.6,10,0.90,0.25,0.23,320,299,-6,-27,0,0,0,0,0,0
